DATE,TYPE,SOFTSWITCHNAME,GW,ROUTENAME,ROUTETYPE,DESC,DPC,CIRCUITINSTALLED,CIRCUITAVAILABLE,CICLOADSHARE,SEIZURE,ANSWER,ASR,PEAKERL,AVERAGEPEAKERL,PEAKTIME,BIDS,LOSTBIDS,CONGESTTION,DURALSEIZE
07/08/2015,IC,Delhi_SS,Delhi_MSG9000_40,Unitech Agra,National,811-Unitech Agra,4_190_1,680,679,4.684%,61128,10440,17.079%,89.867,0.132,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Delhi_SS,Delhi_MSG9000_40,Unitech Agra,National,811-Unitech Agra,4_190_1,680,679,0.029%,377,45,11.936%,2.967,0.004,19:00-20:00,377,0,0.000%,0
07/08/2015,BW,Delhi_SS,Delhi_MSG9000_40,Unitech Agra,National,811-Unitech Agra,4_190_1,680,679,4.713%,61505,10485,17.047%,90.353,0.133,21:00-22:00,377,0,0.000%,0
07/08/2015,IC,Delhi_SS,Delhi_MSG9000_40,Aircel Kolkata(NLDo-NLDo),National ,30059-Aircel Kolkata(NLDo-NLDo),3_169_3,1394,1394,3.945%,35892,14983,41.745%,568.221,0.408,20:00-21:00,0,0,0.000%,0
07/08/2015,OG,Delhi_SS,Delhi_MSG9000_40,Aircel Kolkata(NLDo-NLDo),National ,30059-Aircel Kolkata(NLDo-NLDo),3_169_3,1394,1387,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,BW,Delhi_SS,Delhi_MSG9000_40,Aircel Kolkata(NLDo-NLDo),National ,30059-Aircel Kolkata(NLDo-NLDo),3_169_3,1394,1394,3.945%,35892,14983,41.745%,568.221,0.408,20:00-21:00,0,0,0.000%,0
07/08/2015,IC,Delhi_SS,Delhi_MSG9000_40,NLD Delhi(ILD),International,1105-NLD Delhi(ILD),3_166_4,929,929,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Delhi_SS,Delhi_MSG9000_40,NLD Delhi(ILD),International,1105-NLD Delhi(ILD),3_166_4,929,929,9.795%,55659,13785,24.767%,374.255,0.403,20:00-21:00,55659,0,0.000%,0
07/08/2015,BW,Delhi_SS,Delhi_MSG9000_40,NLD Delhi(ILD),International,1105-NLD Delhi(ILD),3_166_4,929,929,9.795%,55659,13785,24.767%,374.255,0.403,20:00-21:00,55659,0,0.000%,0
07/08/2015,IC,Delhi_SS,Delhi_MSG9000_40,NLD Delhi(ILD),International,1104-NLD Delhi(ILD),3_166_4,927,927,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Delhi_SS,Delhi_MSG9000_40,NLD Delhi(ILD),International,1104-NLD Delhi(ILD),3_166_4,927,927,10.464%,55674,14060,25.254%,382.762,0.413,20:00-21:00,55674,0,0.000%,0
07/08/2015,BW,Delhi_SS,Delhi_MSG9000_40,NLD Delhi(ILD),International,1104-NLD Delhi(ILD),3_166_4,927,927,10.464%,55674,14060,25.254%,382.762,0.413,20:00-21:00,55674,0,0.000%,0
07/08/2015,IC,Delhi_SS,Delhi_MSG9000_40,TTSL LUCKNOW NLDO-NLDO,National,184-TTSL Lucknow (NLDO-NLDO),3_178_6,184,184,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Delhi_SS,Delhi_MSG9000_40,TTSL LUCKNOW NLDO-NLDO,National,184-TTSL Lucknow (NLDO-NLDO),3_178_6,184,184,6.522%,21108,4028,19.083%,34.828,0.189,21:00-22:00,21108,0,0.000%,0
07/08/2015,BW,Delhi_SS,Delhi_MSG9000_40,TTSL LUCKNOW NLDO-NLDO,National,184-TTSL Lucknow (NLDO-NLDO),3_178_6,184,184,6.522%,21108,4028,19.083%,34.828,0.189,21:00-22:00,21108,0,0.000%,0
07/08/2015,IC,Delhi_SS,Delhi_MSG9000_40,Idea Delhi,National,663-Idea Delhi,4_103_3,1359,1359,1.398%,28168,8713,30.932%,49.023,0.036,20:00-21:00,0,0,0.000%,0
07/08/2015,OG,Delhi_SS,Delhi_MSG9000_40,Idea Delhi,National,663-Idea Delhi,4_103_3,1359,1359,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,BW,Delhi_SS,Delhi_MSG9000_40,Idea Delhi,National,663-Idea Delhi,4_103_3,1359,1359,1.398%,28168,8713,30.932%,49.023,0.036,20:00-21:00,0,0,0.000%,0
07/08/2015,IC,Delhi_SS,Delhi_MSG9000_40,NLD Delhi (ILD),International,1106-NLD Delhi (ILD),3_129_6,527,527,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Delhi_SS,Delhi_MSG9000_40,NLD Delhi (ILD),International,1106-NLD Delhi (ILD),3_129_6,527,527,9.488%,29633,7345,24.787%,196.278,0.372,20:00-21:00,29633,0,0.000%,0
07/08/2015,BW,Delhi_SS,Delhi_MSG9000_40,NLD Delhi (ILD),International,1106-NLD Delhi (ILD),3_129_6,527,527,9.488%,29633,7345,24.787%,196.278,0.372,20:00-21:00,29633,0,0.000%,0
07/08/2015,IC,Delhi_SS,Delhi_MSG9000_40,Vodafone Delhi,National,20362-Vodafone Delhi Okhla,4_115_2,153,153,0.879%,3498,353,10.091%,3.763,0.025,08:00-09:00,0,0,0.000%,0
07/08/2015,OG,Delhi_SS,Delhi_MSG9000_40,Vodafone Delhi,National,20362-Vodafone Delhi Okhla,4_115_2,153,153,0.428%,1703,654,38.403%,5.169,0.034,20:00-21:00,1703,0,0.000%,0
07/08/2015,BW,Delhi_SS,Delhi_MSG9000_40,Vodafone Delhi,National,20362-Vodafone Delhi Okhla,4_115_2,153,153,1.307%,5201,1007,19.362%,6.355,0.042,20:00-21:00,1703,0,0.000%,0
07/08/2015,IC,Delhi_SS,Delhi_MSG9000_40,Idea Delhi,National,20877-Idea Delhi,4_184_0,1240,1236,0.647%,15081,3191,21.159%,23.131,0.019,20:00-21:00,0,0,0.000%,0
07/08/2015,OG,Delhi_SS,Delhi_MSG9000_40,Idea Delhi,National,20877-Idea Delhi,4_184_0,1240,1236,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,BW,Delhi_SS,Delhi_MSG9000_40,Idea Delhi,National,20877-Idea Delhi,4_184_0,1240,1236,0.647%,15081,3191,21.159%,23.131,0.019,20:00-21:00,0,0,0.000%,4
07/08/2015,IC,Delhi_SS,Delhi_MSG9000_40,Idea Delhi 9913,National,20882-Idea Delhi,4_215_1,928,928,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Delhi_SS,Delhi_MSG9000_40,Idea Delhi 9913,National,20882-Idea Delhi,4_215_1,928,928,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,BW,Delhi_SS,Delhi_MSG9000_40,Idea Delhi 9913,National,20882-Idea Delhi,4_215_1,928,928,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,IC,Delhi_SS,Delhi_MSG9000_40,Idea Noida,National,20884-Idea Noida,4_103_4,306,305,1.812%,13934,2059,14.777%,12.888,0.042,20:00-21:00,0,0,0.000%,0
07/08/2015,OG,Delhi_SS,Delhi_MSG9000_40,Idea Noida,National,20884-Idea Noida,4_103_4,306,305,0.155%,1190,164,13.782%,1.061,0.003,19:00-20:00,1190,0,0.000%,0
07/08/2015,BW,Delhi_SS,Delhi_MSG9000_40,Idea Noida,National,20884-Idea Noida,4_103_4,306,305,1.967%,15124,2223,14.698%,13.579,0.045,20:00-21:00,1190,0,0.000%,0
07/08/2015,IC,Delhi_SS,Jalandhar_MSG9000_60,TTSL MOHALI [ILD],International, 5605 - TTSL Mohali ILD,5_102_4,339,339,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Delhi_SS,Jalandhar_MSG9000_60,TTSL MOHALI [ILD],International, 5605 - TTSL Mohali ILD,5_102_4,339,339,41.003%,49072,20114,40.989%,285.759,0.843,21:00-22:00,49072,0,0.000%,0
07/08/2015,BW,Delhi_SS,Jalandhar_MSG9000_60,TTSL MOHALI [ILD],International, 5605 - TTSL Mohali ILD,5_102_4,339,339,41.003%,49072,20114,40.989%,285.759,0.843,21:00-22:00,49072,0,0.000%,0
07/08/2015,IC,Delhi_SS,Delhi_MSG9000_40,MTNL Laxminagar(ILD),International,4203-MTNL Laxminagar(ILD),0_131_3,182,180,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Delhi_SS,Delhi_MSG9000_40,MTNL Laxminagar(ILD),International,4203-MTNL Laxminagar(ILD),0_131_3,182,180,6.111%,2638,1399,53.033%,27.103,0.151,21:00-22:00,2638,0,0.000%,0
07/08/2015,BW,Delhi_SS,Delhi_MSG9000_40,MTNL Laxminagar(ILD),International,4203-MTNL Laxminagar(ILD),0_131_3,182,180,6.111%,2638,1399,53.033%,27.103,0.151,21:00-22:00,2638,0,0.000%,0
07/08/2015,IC,Delhi_SS,Delhi_MSG9000_40,AIRCEL DELHI [ILD],International,3012 - AIRCEL NEW DELHI [ILD],4_104_0,306,304,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Delhi_SS,Delhi_MSG9000_40,AIRCEL DELHI [ILD],International,3012 - AIRCEL NEW DELHI [ILD],4_104_0,306,304,16.118%,51131,13305,26.021%,98.947,0.325,21:00-22:00,51131,0,0.000%,0
07/08/2015,BW,Delhi_SS,Delhi_MSG9000_40,AIRCEL DELHI [ILD],International,3012 - AIRCEL NEW DELHI [ILD],4_104_0,306,304,16.118%,51131,13305,26.021%,98.947,0.325,21:00-22:00,51131,0,0.000%,0
07/08/2015,IC,Delhi_SS,Jalandhar_MSG9000_60,TTSL Mohali(NLDO-NLDO),National,20131-TTSL Mohali(NLDO-NLDO),3_178_4,556,555,0.213%,1565,533,34.058%,4.216,0.008,14:00-15:00,0,0,0.000%,0
07/08/2015,OG,Delhi_SS,Jalandhar_MSG9000_60,TTSL Mohali(NLDO-NLDO),National,20131-TTSL Mohali(NLDO-NLDO),3_178_4,556,555,0.327%,2405,828,34.428%,4.401,0.008,11:00-12:00,2405,0,0.000%,0
07/08/2015,BW,Delhi_SS,Jalandhar_MSG9000_60,TTSL Mohali(NLDO-NLDO),National,20131-TTSL Mohali(NLDO-NLDO),3_178_4,556,555,0.541%,3970,1361,34.282%,7.925,0.014,12:00-13:00,2405,0,0.000%,0
07/08/2015,IC,Delhi_SS,Jalandhar_MSG9000_60,Vodafone Karnal(ILD),International,5870-Vodafone Karnal(ILD),4_221_3,616,615,0.024%,53,3,5.660%,0.024,0.000,07:00-08:00,0,0,0.000%,0
07/08/2015,OG,Delhi_SS,Jalandhar_MSG9000_60,Vodafone Karnal(ILD),International,5870-Vodafone Karnal(ILD),4_221_3,616,615,6.317%,13767,5555,40.350%,185.304,0.301,20:00-21:00,13767,0,0.000%,0
07/08/2015,BW,Delhi_SS,Jalandhar_MSG9000_60,Vodafone Karnal(ILD),International,5870-Vodafone Karnal(ILD),4_221_3,616,615,6.341%,13820,5558,40.217%,185.304,0.301,20:00-21:00,13767,0,0.000%,3
07/08/2015,IC,Delhi_SS,Delhi_MSG9000_40,TTSL Delhi [NLDo-NLDo],National,20128 - TTSL DELHI [NLDO-NLDO],4_104_2,1269,1269,1.035%,18821,6086,32.336%,32.013,0.025,15:00-16:00,0,0,0.000%,0
07/08/2015,OG,Delhi_SS,Delhi_MSG9000_40,TTSL Delhi [NLDo-NLDo],National,20128 - TTSL DELHI [NLDO-NLDO],4_104_2,1269,1269,0.305%,5546,1932,34.836%,9.202,0.007,11:00-12:00,5546,0,0.000%,0
07/08/2015,BW,Delhi_SS,Delhi_MSG9000_40,TTSL Delhi [NLDo-NLDo],National,20128 - TTSL DELHI [NLDO-NLDO],4_104_2,1269,1269,1.340%,24367,8018,32.905%,38.163,0.030,15:00-16:00,5546,0,0.000%,0
07/08/2015,IC,Delhi_SS,Delhi_MSG9000_40,Vodafone Delhi(ILD),International,5855-Vodafone Delhi (ILD),5_132_6,864,864,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Delhi_SS,Delhi_MSG9000_40,Vodafone Delhi(ILD),International,5855-Vodafone Delhi (ILD),5_132_6,864,864,12.384%,43186,19185,44.424%,510.329,0.591,20:00-21:00,43186,0,0.000%,0
07/08/2015,BW,Delhi_SS,Delhi_MSG9000_40,Vodafone Delhi(ILD),International,5855-Vodafone Delhi (ILD),5_132_6,864,864,12.384%,43186,19185,44.424%,510.329,0.591,20:00-21:00,43186,0,0.000%,0
07/08/2015,IC,Delhi_SS,Delhi_MSG9000_40,Aircel Gurgaon(NLDO-NLDO),National,879-Aircel Gurgaon NLDO-NLDO,3_188_5,1393,1392,5.460%,51125,20620,40.333%,807.009,0.580,20:00-21:00,0,0,0.000%,0
07/08/2015,OG,Delhi_SS,Delhi_MSG9000_40,Aircel Gurgaon(NLDO-NLDO),National,879-Aircel Gurgaon NLDO-NLDO,3_188_5,1393,1392,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,BW,Delhi_SS,Delhi_MSG9000_40,Aircel Gurgaon(NLDO-NLDO),National,879-Aircel Gurgaon NLDO-NLDO,3_188_5,1393,1392,5.460%,51125,20620,40.333%,807.009,0.580,20:00-21:00,0,0,0.000%,0
07/08/2015,IC,Delhi_SS,Delhi_MSG9000_40,Vodafone Lucknow [ILD],International,5869-Vodafone Lucknow [ILD],2_218_0,802,800,0.004%,13,0,0.000%,0.009,0.000,16:00-17:00,0,0,0.000%,0
07/08/2015,OG,Delhi_SS,Delhi_MSG9000_40,Vodafone Lucknow [ILD],International,5869-Vodafone Lucknow [ILD],2_218_0,802,800,30.371%,98588,46891,47.563%,631.749,0.790,20:00-21:00,98588,0,0.000%,0
07/08/2015,BW,Delhi_SS,Delhi_MSG9000_40,Vodafone Lucknow [ILD],International,5869-Vodafone Lucknow [ILD],2_218_0,802,800,30.375%,98601,46891,47.556%,631.755,0.790,20:00-21:00,98588,0,0.000%,0
07/08/2015,IC,Delhi_SS,Jalandhar_MSG9000_60,Aircel Jallandar(ILD),International,3014-Aircel Jallandar(ILD),5_135_5,155,153,0.013%,6,0,0.000%,0.002,0.000,19:00-20:00,0,0,0.000%,0
07/08/2015,OG,Delhi_SS,Jalandhar_MSG9000_60,Aircel Jallandar(ILD),International,3014-Aircel Jallandar(ILD),5_135_5,155,153,20.902%,9774,4434,45.365%,77.343,0.506,20:00-21:00,9774,0,0.000%,0
07/08/2015,BW,Delhi_SS,Jalandhar_MSG9000_60,Aircel Jallandar(ILD),International,3014-Aircel Jallandar(ILD),5_135_5,155,153,20.915%,9780,4434,45.337%,77.343,0.506,20:00-21:00,9774,0,0.000%,0
07/08/2015,IC,Delhi_SS,Delhi_MSG9000_40,Aircel Gurgaon NLDO-ILDO,National,20482-Aircel Gurgaon NLDO-NLDO,3_179_0,1393,1393,5.384%,48257,20375,42.222%,792.105,0.569,20:00-21:00,0,0,0.000%,0
07/08/2015,OG,Delhi_SS,Delhi_MSG9000_40,Aircel Gurgaon NLDO-ILDO,National,20482-Aircel Gurgaon NLDO-NLDO,3_179_0,1393,1392,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,BW,Delhi_SS,Delhi_MSG9000_40,Aircel Gurgaon NLDO-ILDO,National,20482-Aircel Gurgaon NLDO-NLDO,3_179_0,1393,1393,5.384%,48257,20375,42.222%,792.105,0.569,20:00-21:00,0,0,0.000%,0
07/08/2015,IC,Delhi_SS,Delhi_MSG9000_40,Vodafone Delhi [ILD],International,5857-Vodafone Delhi [ILD],4_115_7,651,650,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Delhi_SS,Delhi_MSG9000_40,Vodafone Delhi [ILD],International,5857-Vodafone Delhi [ILD],4_115_7,651,650,12.615%,32622,14601,44.758%,394.058,0.606,20:00-21:00,32622,0,0.000%,0
07/08/2015,BW,Delhi_SS,Delhi_MSG9000_40,Vodafone Delhi [ILD],International,5857-Vodafone Delhi [ILD],4_115_7,651,650,12.615%,32622,14601,44.758%,394.058,0.606,20:00-21:00,32622,0,0.000%,0
07/08/2015,IC,Delhi_SS,Jalandhar_MSG9000_60,Vodafone Shimla ILD,International,5856-Vodafone Shimla,2_143_4,93,93,0.485%,398,2,0.503%,0.106,0.001,13:00-14:00,0,0,0.000%,0
07/08/2015,OG,Delhi_SS,Jalandhar_MSG9000_60,Vodafone Shimla ILD,International,5856-Vodafone Shimla,2_143_4,93,93,16.719%,13719,3942,28.734%,65.603,0.705,20:00-21:00,13719,0,0.000%,0
07/08/2015,BW,Delhi_SS,Jalandhar_MSG9000_60,Vodafone Shimla ILD,International,5856-Vodafone Shimla,2_143_4,93,93,17.204%,14117,3944,27.938%,65.704,0.706,20:00-21:00,13719,0,0.000%,0
07/08/2015,IC,Delhi_SS,Delhi_MSG9000_40,Vodafone Delhi,National,347-Vodafone Delhi,4_115_7,153,152,0.895%,3613,354,9.798%,4.866,0.032,08:00-09:00,0,0,0.000%,0
07/08/2015,OG,Delhi_SS,Delhi_MSG9000_40,Vodafone Delhi,National,347-Vodafone Delhi,4_115_7,153,152,0.421%,1701,630,37.037%,5.448,0.036,20:00-21:00,1701,0,0.000%,0
07/08/2015,BW,Delhi_SS,Delhi_MSG9000_40,Vodafone Delhi,National,347-Vodafone Delhi,4_115_7,153,152,1.316%,5314,984,18.517%,7.085,0.047,20:00-21:00,1701,0,0.000%,0
07/08/2015,IC,Delhi_SS,Delhi_MSG9000_40,Idea Meerut,National,20874-Idea Meerut,5_135_0,1240,1240,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Delhi_SS,Delhi_MSG9000_40,Idea Meerut,National,20874-Idea Meerut,5_135_0,1240,1240,2.177%,22994,7601,33.056%,348.207,0.281,20:00-21:00,22994,0,0.000%,0
07/08/2015,BW,Delhi_SS,Delhi_MSG9000_40,Idea Meerut,National,20874-Idea Meerut,5_135_0,1240,1240,2.177%,22994,7601,33.056%,348.207,0.281,20:00-21:00,22994,0,0.000%,0
07/08/2015,IC,Delhi_SS,Delhi_MSG9000_40,ISC DELHI LI,International,1529-ISC Delhi LI ,2_227_7,31,0,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Delhi_SS,Delhi_MSG9000_40,ISC DELHI LI,International,1529-ISC Delhi LI ,2_227_7,31,0,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,BW,Delhi_SS,Delhi_MSG9000_40,ISC DELHI LI,International,1529-ISC Delhi LI ,2_227_7,31,0,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,IC,Delhi_SS,Jalandhar_MSG9000_60,Airtel Mohali(ILD),International,3277-Airtel Mohali(ILD),2_189_6,1116,1116,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Delhi_SS,Jalandhar_MSG9000_60,Airtel Mohali(ILD),International,3277-Airtel Mohali(ILD),2_189_6,1116,1116,37.186%,104508,53823,51.501%,1033.213,0.926,20:00-21:00,113670,9162,8.060%,0
07/08/2015,BW,Delhi_SS,Jalandhar_MSG9000_60,Airtel Mohali(ILD),International,3277-Airtel Mohali(ILD),2_189_6,1116,1116,37.186%,104508,53823,51.501%,1033.213,0.926,20:00-21:00,113670,9162,8.060%,0
07/08/2015,IC,Delhi_SS,Jalandhar_MSG9000_60,Aircel Ambala,National,20471-Aircel Ambala,5_135_4,30,29,0.000%,3,0,0.000%,0.033,0.001,12:00-13:00,0,0,0.000%,0
07/08/2015,OG,Delhi_SS,Jalandhar_MSG9000_60,Aircel Ambala,National,20471-Aircel Ambala,5_135_4,30,29,0.000%,21,0,0.000%,0.015,0.001,15:00-16:00,21,0,0.000%,0
07/08/2015,BW,Delhi_SS,Jalandhar_MSG9000_60,Aircel Ambala,National,20471-Aircel Ambala,5_135_4,30,29,0.000%,24,0,0.000%,0.033,0.001,12:00-13:00,21,0,0.000%,0
07/08/2015,IC,Delhi_SS,Delhi_MSG9000_40,MTS Meerut,National,20852-MTS Meerut,5_77_2,680,677,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Delhi_SS,Delhi_MSG9000_40,MTS Meerut,National,20852-MTS Meerut,5_77_2,680,677,1.477%,8714,2876,33.004%,24.046,0.036,20:00-21:00,8714,0,0.000%,0
07/08/2015,BW,Delhi_SS,Delhi_MSG9000_40,MTS Meerut,National,20852-MTS Meerut,5_77_2,680,677,1.477%,8714,2876,33.004%,24.046,0.036,20:00-21:00,8714,0,0.000%,0
07/08/2015,IC,Delhi_SS,Delhi_MSG9000_40,Airtel Lucknow,National,20587-Airtel Lucknow,4_169_4,463,463,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Delhi_SS,Delhi_MSG9000_40,Airtel Lucknow,National,20587-Airtel Lucknow,4_169_4,463,463,13.607%,39407,17070,43.317%,368.610,0.796,20:00-21:00,39407,0,0.000%,0
07/08/2015,BW,Delhi_SS,Delhi_MSG9000_40,Airtel Lucknow,National,20587-Airtel Lucknow,4_169_4,463,463,13.607%,39407,17070,43.317%,368.610,0.796,20:00-21:00,39407,0,0.000%,0
07/08/2015,IC,Delhi_SS,Delhi_MSG9000_40,TTSL GURGAON,National,20127-TTSL GURGAON,4_116_5,61,61,5.290%,2202,884,40.145%,15.301,0.251,11:00-12:00,0,0,0.000%,0
07/08/2015,OG,Delhi_SS,Delhi_MSG9000_40,TTSL GURGAON,National,20127-TTSL GURGAON,4_116_5,61,61,4.546%,1892,641,33.879%,7.867,0.129,12:00-13:00,1892,0,0.000%,0
07/08/2015,BW,Delhi_SS,Delhi_MSG9000_40,TTSL GURGAON,National,20127-TTSL GURGAON,4_116_5,61,61,9.836%,4094,1525,37.250%,19.614,0.322,11:00-12:00,1892,0,0.000%,0
07/08/2015,IC,Delhi_SS,Jalandhar_MSG9000_60,BSNL CELLONE  JAMMU(ILD),International,3618-BSNL Cellone Jammu,4_250_3,155,0,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Delhi_SS,Jalandhar_MSG9000_60,BSNL CELLONE  JAMMU(ILD),International,3618-BSNL Cellone Jammu,4_250_3,155,0,0.000%,10,0,0.000%,0.000,0.000,21:00-22:00,66407,66397,99.985%,0
07/08/2015,BW,Delhi_SS,Jalandhar_MSG9000_60,BSNL CELLONE  JAMMU(ILD),International,3618-BSNL Cellone Jammu,4_250_3,155,0,0.000%,10,0,0.000%,0.000,0.000,21:00-22:00,66407,66397,99.985%,0
07/08/2015,IC,Delhi_SS,Delhi_MSG9000_40,Airtel Lucknow,National,20585-Airtel Lucknow,4_171_6,527,527,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Delhi_SS,Delhi_MSG9000_40,Airtel Lucknow,National,20585-Airtel Lucknow,4_171_6,527,527,13.472%,42982,18951,44.091%,389.428,0.739,20:00-21:00,42982,0,0.000%,0
07/08/2015,BW,Delhi_SS,Delhi_MSG9000_40,Airtel Lucknow,National,20585-Airtel Lucknow,4_171_6,527,527,13.472%,42982,18951,44.091%,389.428,0.739,20:00-21:00,42982,0,0.000%,0
07/08/2015,IC,Delhi_SS,Delhi_MSG9000_40,Idea Lucknow [ILD],International,4019-Idea Lucknow (ILD),2_216_4,961,961,0.000%,1,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Delhi_SS,Delhi_MSG9000_40,Idea Lucknow [ILD],International,4019-Idea Lucknow (ILD),2_216_4,961,961,18.418%,98580,35751,36.266%,602.647,0.627,20:00-21:00,98580,0,0.000%,0
07/08/2015,BW,Delhi_SS,Delhi_MSG9000_40,Idea Lucknow [ILD],International,4019-Idea Lucknow (ILD),2_216_4,961,961,18.418%,98581,35751,36.266%,602.647,0.627,20:00-21:00,98580,0,0.000%,0
07/08/2015,IC,Delhi_SS,Delhi_MSG9000_40,Idea Delhi(NLDO-NLDO),National,20646-Idea Delhi(NLDO-NLDO),3_176_7,620,620,2.258%,22835,4942,21.642%,25.679,0.041,20:00-21:00,0,0,0.000%,0
07/08/2015,OG,Delhi_SS,Delhi_MSG9000_40,Idea Delhi(NLDO-NLDO),National,20646-Idea Delhi(NLDO-NLDO),3_176_7,620,620,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,BW,Delhi_SS,Delhi_MSG9000_40,Idea Delhi(NLDO-NLDO),National,20646-Idea Delhi(NLDO-NLDO),3_176_7,620,620,2.258%,22835,4942,21.642%,25.679,0.041,20:00-21:00,0,0,0.000%,0
07/08/2015,IC,Delhi_SS,Jalandhar_MSG9000_60,AIRTEL SHIMLA,National,20581-Airtel Shimla,4_121_1,153,123,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Delhi_SS,Jalandhar_MSG9000_60,AIRTEL SHIMLA,National,20581-Airtel Shimla,4_121_1,153,123,0.813%,274,50,18.248%,0.564,0.005,13:00-14:00,274,0,0.000%,0
07/08/2015,BW,Delhi_SS,Jalandhar_MSG9000_60,AIRTEL SHIMLA,National,20581-Airtel Shimla,4_121_1,153,123,0.813%,274,50,18.248%,0.564,0.005,13:00-14:00,274,0,0.000%,0
07/08/2015,IC,Delhi_SS,[Delhi_MSG_NEW_90],Videocon Pune(ILDo-NLDo),International,6007-Videocon Pune(Ildo-Nldo),3_200_3,1394,1364,0.000%,6283,11,0.175%,0.546,0.000,15:00-16:00,0,0,0.000%,0
07/08/2015,OG,Delhi_SS,[Delhi_MSG_NEW_90],Videocon Pune(ILDo-NLDo),International,6007-Videocon Pune(Ildo-Nldo),3_200_3,1394,1364,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,BW,Delhi_SS,[Delhi_MSG_NEW_90],Videocon Pune(ILDo-NLDo),International,6007-Videocon Pune(Ildo-Nldo),3_200_3,1394,1364,0.000%,6283,11,0.175%,0.546,0.000,15:00-16:00,0,0,0.000%,0
07/08/2015,IC,Delhi_SS,Jalandhar_MSG9000_60,TTSL Ambala(ILD),International,5634-TTSL Ambala(ILD),5_121_6,308,302,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Delhi_SS,Jalandhar_MSG9000_60,TTSL Ambala(ILD),International,5634-TTSL Ambala(ILD),5_121_6,308,302,13.907%,18562,7045,37.954%,90.685,0.300,20:00-21:00,18706,144,0.770%,0
07/08/2015,BW,Delhi_SS,Jalandhar_MSG9000_60,TTSL Ambala(ILD),International,5634-TTSL Ambala(ILD),5_121_6,308,302,13.907%,18562,7045,37.954%,90.685,0.300,20:00-21:00,18706,144,0.770%,0
07/08/2015,IC,Delhi_SS,Delhi_MSG9000_40,Idea Delhi(NLDO-NLDO),National,20637 - IDEA DELHI NLDO-NLDO,3_176_7,1302,1302,10.829%,160077,44511,27.806%,267.853,0.206,20:00-21:00,0,0,0.000%,0
07/08/2015,OG,Delhi_SS,Delhi_MSG9000_40,Idea Delhi(NLDO-NLDO),National,20637 - IDEA DELHI NLDO-NLDO,3_176_7,1302,1302,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
